id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,tmdb_popularity,tmdb_score
tm136308,Monster,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],tt0340855,7.3,16.951,7.2
tm82985,Without a Paddle,MOVIE,2004,PG-13,95,"['thriller', 'comedy']",['US'],tt0364751,5.8,13.29,5.5
tm145593,Once Upon a Time in Mexico,MOVIE,2003,R,102,"['drama', 'action', 'crime', 'thriller']",['US'],tt0285823,6.3,14.895,6.3
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",['US'],tt0844471,6.9,54.58,6.6
tm119111,Blade II,MOVIE,2002,R,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",['US'],tt0187738,6.7,50.32,6.5
tm130647,Chloe,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",tt1352824,6.3,10.688,6.0
tm32919,Blood Diamond,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",tt0450259,8.0,40.209,7.5
tm23935,The Lake House,MOVIE,2006,PG,105,"['drama', 'fantasy', 'romance', 'documentation']",['US'],tt0410297,6.8,15.36,6.9
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",tt0181852,6.3,38.918,6.1
tm28905,Beerfest,MOVIE,2006,R,110,['comedy'],['US'],tt0486551,6.2,12.377,6.0
tm44486,Heist,MOVIE,2001,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],tt0252503,6.5,12.634,6.3
tm39487,Catch and Release,MOVIE,2006,PG-13,111,"['romance', 'comedy', 'drama']",['US'],tt0395495,5.9,9.67,5.9
tm169949,Just Like Heaven,MOVIE,2005,PG-13,95,"['drama', 'romance', 'fantasy', 'comedy']",['US'],tt0425123,6.7,12.741,6.9
ts35155,Gurren Lagann,SHOW,2007,TV-14,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",['JP'],tt0948103,8.3,22.238,8.2
tm184913,Four Brothers,MOVIE,2005,R,109,"['crime', 'action', 'drama', 'thriller']",['US'],tt0430105,6.8,28.154,6.7
tm118637,John Q,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],tt0251160,7.0,17.663,7.2
tm58382,Not Another Teen Movie,MOVIE,2001,R,89,['comedy'],['US'],tt0277371,5.7,27.273,5.8
tm40009,21,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],tt0478087,6.8,40.786,6.7
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],tt0994314,8.7,36.627,8.5
tm154470,Terminator Salvation,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",tt0438488,6.5,72.272,6.0
tm22294,Deck the Halls,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],tt0790604,5.0,13.817,5.5
tm78067,The Girl Next Door,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],tt0830558,6.5,13.823,6.6
tm148379,The Cat in the Hat,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],tt0312528,4.0,69.974,5.3
tm21467,Final Destination 3,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",tt0414982,5.8,50.649,6.1
tm46436,Thir13en Ghosts,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",tt0245674,5.6,46.785,6.2
tm57190,The One,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],tt0267804,5.9,21.013,6.1
tm37546,Happy Feet,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],tt0366548,6.4,76.506,6.1
tm30205,Ip Man,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",tt1220719,8.0,20.113,7.7
tm159310,Coach Carter,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",tt0393162,7.3,26.022,7.5
tm89592,Blade: Trinity,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],tt0359013,5.8,34.514,5.9
tm167516,Monster-in-Law,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",tt0369735,5.5,18.681,6.2
tm79895,Halloween,MOVIE,2007,R,109,['horror'],['US'],tt0373883,6.0,30.617,6.2
tm88045,How Do You Know,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],tt1341188,5.4,11.864,5.3
tm111600,The Sweetest Thing,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],tt0253867,5.1,11.061,5.5
tm143938,The Final Destination,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],tt1144884,5.1,51.108,5.6
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",tt0467200,6.7,18.67,6.6
tm141390,Friday the 13th,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],tt0758746,5.5,42.83,5.8
tm74780,The Bucket List,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],tt0825232,7.4,19.365,7.2
tm150214,Freddy vs. Jason,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",tt0329101,5.7,50.824,6.0
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],tt1659175,7.9,31.514,8.0
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",tt0397535,7.3,25.556,7.7
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],tt1179056,5.2,46.304,5.5
tm36188,Body of Lies,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",tt0758774,7.1,16.693,6.6
tm88382,A Cinderella Story,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",tt0356470,5.9,31.774,6.5
ts31263,The Mole,SHOW,2001,TV-14,52,['reality'],"['US', 'BE']",tt0294149,7.6,4.376,7.8
tm47523,Osmosis Jones,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],tt0181739,6.3,14.652,6.5
tm24088,Scary Movie 4,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],tt0362120,5.1,45.906,5.5
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,98,"['horror', 'crime']",['US'],tt0324216,6.2,73.702,6.2
tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],tt0369441,6.1,15.505,6.2
tm82442,TMNT,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",tt0453556,6.2,22.181,6.1
tm90864,Due Date,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],tt1231583,6.5,31.661,6.3
tm101249,Cop Out,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],tt1385867,5.5,10.863,5.6
ts687,The 4400,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],tt0389564,7.3,21.12,7.2
ts24028,Still Game,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],tt0281491,8.9,5.171,8.3
tm142564,3 Idiots,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],tt1187043,8.4,49.398,8.0
ts23752,Midnight Diner,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],tt1882928,8.6,15.027,7.8
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],tt0491603,7.2,21.417,7.8
ts21740,Black Butler,SHOW,2008,TV-MA,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",['JP'],tt1316554,8.3,27.454,7.6
ts30356,Octonauts,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],tt1710177,7.6,39.732,7.2
tm89684,New York Minute,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],tt0363282,4.8,10.357,6.2
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],tt7996132,7.0,26.42,6.6
ts22005,Total Drama Island,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],tt1173427,7.4,16.775,7.3
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],tt0487897,6.8,10.751,6.9
tm27268,Monster House,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],tt0385880,6.6,47.456,6.6
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],tt0335438,6.1,14.252,5.8
tm137342,Tears of the Sun,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],tt0314353,6.6,33.904,6.8
ts21688,Boys Over Flowers,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],tt1370334,7.9,75.209,8.3
ts22318,Winx Club,SHOW,2004,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],tt3233214,6.2,25.162,8.2
tm161263,The Cave,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",tt0403424,5.1,15.813,5.3
ts12815,Big Time Rush,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],tt1131746,6.3,65.327,8.8
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],tt0420294,5.8,63.011,6.1
tm55303,I Am Sam,MOVIE,2001,PG-13,132,['drama'],['US'],tt0277027,7.6,18.529,7.6
tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],tt0416236,6.5,30.838,6.6
tm165593,Rumor Has It...,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],tt0398375,5.5,13.404,5.6
ts15986,Dead Set,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],tt1285482,7.6,9.747,7.3
ts26322,Toradora!,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],tt1279024,8.0,28.197,8.5
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],tt0762107,5.9,46.06,6.0
tm36644,World Trade Center,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],tt0469641,6.0,15.774,6.1
tm77649,Premonition,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],tt0477071,5.9,18.308,6.3
ts33559,Shaun the Sheep,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],tt0983983,8.0,24.246,7.9
tm33113,Eagle Eye,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",tt1059786,6.6,14.168,6.4
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],tt0169102,8.1,7.249,7.3
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",tt1234548,6.2,17.344,6.0
ts56549,Scare Tactics,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],tt0339968,6.7,3.501,6.5
tm29555,Friends with Money,MOVIE,2006,R,88,"['romance', 'comedy', 'drama']",['US'],tt0436331,5.8,11.389,5.1
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,PG,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']","['US', 'AU']",tt1219342,6.9,21.915,6.8
ts21421,Pocoyo,SHOW,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['ES', 'GB']",tt0487849,3.9,21.257,7.1
tm101334,Death at a Funeral,MOVIE,2010,R,92,['comedy'],['US'],tt1321509,5.6,11.687,5.8
ts20526,The Game,SHOW,2006,TV-14,22,"['comedy', 'drama', 'sport', 'romance']",['US'],tt10020984,6.6,7.989,8.4
ts30083,Angel Beats!,SHOW,2010,TV-14,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],tt1639109,7.7,19.033,8.0
tm141707,Blood and Bone,MOVIE,2009,R,93,"['thriller', 'action', 'crime', 'drama', 'sport']",['US'],tt0346631,6.7,26.858,7.4
tm103095,Ip Man 2,MOVIE,2010,R,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",tt1386932,7.5,3.156,7.4
ts23835,Masha and the Bear,SHOW,2009,TV-Y,6,"['comedy', 'family', 'action', 'animation']",['RU'],tt1884856,7.6,41.69,6.9
tm83786,Like Stars on Earth,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],tt0986264,8.3,12.931,8.0
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,55,"['comedy', 'documentation']",['US'],tt1422182,8.1,3.829,7.9
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,23,"['comedy', 'drama', 'animation', 'romance']",['JP'],tt0816397,8.2,15.959,8.4
tm27168,Felon,MOVIE,2008,R,103,"['crime', 'thriller', 'drama', 'action']",['US'],tt1117385,7.4,12.24,7.2
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,35,"['action', 'drama', 'scifi', 'war', 'animation']",['JP'],tt1630623,7.8,14.729,7.8
tm114476,Stuart Little 2,MOVIE,2002,G,78,"['comedy', 'fantasy', 'animation', 'family']",['US'],tt0243585,5.5,32.09,5.7
ts21967,Johnny Test,SHOW,2005,TV-Y7,18,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']","['CA', 'US']",tt15061770,5.1,15.75,5.6
ts12701,Code Lyoko,SHOW,2003,TV-G,24,"['action', 'fantasy', 'thriller', 'comedy', 'family', 'scifi', 'romance', 'animation']",['FR'],tt0417311,7.3,22.785,7.7
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,103,"['comedy', 'romance', 'drama']",['US'],tt1314228,4.9,8.795,5.4
ts21695,Iris,SHOW,2009,TV-14,61,"['action', 'comedy', 'reality', 'romance', 'thriller']",['KR'],tt1399791,7.8,9.565,7.8
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,24,"['horror', 'music', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",['US'],tt6950338,6.5,6.803,8.5
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",['GB'],tt1436544,7.5,18.311,6.6
ts20535,The Garfield Show,SHOW,2009,TV-G,17,"['animation', 'comedy', 'family', 'european']",['US'],tt1470837,5.3,19.716,5.3
tm160800,Chaos,MOVIE,2005,R,106,"['action', 'crime', 'drama', 'thriller', 'european']","['GB', 'US', 'CA']",tt0402910,6.4,27.157,6.3
ts38159,Wakfu,SHOW,2008,TV-Y7,22,"['action', 'drama', 'scifi', 'fantasy', 'animation', 'family', 'european']",['FR'],tt1807824,8.1,48.59,8.9
tm112381,Comedian,MOVIE,2002,R,82,"['comedy', 'documentation']",['US'],tt0328962,6.9,5.927,6.7
tm71119,Delta Farce,MOVIE,2007,PG-13,90,"['action', 'comedy']",['US'],tt0800003,3.6,8.685,5.0
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,114,"['fantasy', 'animation', 'action']",['JP'],tt1485763,7.5,25.322,7.5
tm86995,Christmas with the Kranks,MOVIE,2004,PG,99,"['comedy', 'family']",['US'],tt0388419,5.4,13.399,6.1
tm137530,Love Happens,MOVIE,2009,PG-13,109,"['drama', 'romance']","['CA', 'GB', 'US']",tt4809870,5.6,14.783,5.9
ts25765,Vampire Knight,SHOW,2008,TV-14,25,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy', 'horror']",['JP'],tt1209393,7.3,16.465,8.4
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],tt1033796,7.9,11.511,8.1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,210,"['drama', 'romance']",['IN'],tt0248126,7.4,8.47,7.9
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,94,"['fantasy', 'animation', 'action', 'family']",['JP'],tt0988982,6.7,224.494,7.2
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,95,"['comedy', 'crime']",['CA'],tt0425601,7.1,8.687,6.7
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,PG-13,76,"['comedy', 'documentation']",['US'],tt0806102,8.0,4.891,6.7
tm38896,From Within,MOVIE,2008,R,89,"['thriller', 'horror', 'documentation', 'war', 'european']",['US'],tt1063056,5.6,9.543,5.6
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,213,"['romance', 'history', 'war', 'action', 'drama']",['IN'],tt0449994,7.5,7.96,7.4
tm156001,And Then Came Lola,MOVIE,2009,PG,71,"['comedy', 'drama', 'romance']",['US'],tt1123894,3.9,5.896,5.4
ts21664,One on One,SHOW,2001,TV-14,20,['comedy'],['US'],tt0284770,7.0,5.453,7.9
tm73058,Om Shanti Om,MOVIE,2007,PG,162,"['comedy', 'drama', 'fantasy', 'romance', 'thriller', 'action']",['IN'],tt1024943,6.7,9.639,7.0
tm76835,Jab We Met,MOVIE,2007,PG-13,138,"['comedy', 'drama', 'romance']",['IN'],tt1093370,7.9,10.991,7.4
ts1464,The Cartel,SHOW,2008,TV-MA,44,"['action', 'crime', 'drama', 'thriller', 'comedy']",['CO'],tt1260520,8.1,208.108,7.5
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,116,"['crime', 'scifi', 'drama', 'thriller', 'action', 'comedy']",['CA'],tt0479647,6.5,5.868,6.4
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,82,"['comedy', 'action', 'animation', 'fantasy']",['JP'],tt0476680,6.6,45.425,7.2
ts72322,The Mafia Dolls,SHOW,2009,TV-14,43,"['drama', 'action']",['CO'],tt1585368,6.6,29.715,7.4
tm165259,I Will Follow,MOVIE,2010,PG-13,76,['drama'],['US'],tt1624426,5.9,4.098,5.7
tm97544,Alpha and Omega,MOVIE,2010,PG,88,"['animation', 'romance', 'comedy', 'family']","['IN', 'CA', 'US']",tt1213012,5.1,16.15,5.8
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,2007,PG-13,90,"['drama', 'comedy', 'animation', 'action']",['JP'],tt1037116,6.9,23.07,6.7
tm22342,Waist Deep,MOVIE,2006,R,97,"['thriller', 'drama', 'crime', 'action']",['US'],tt0456020,5.8,10.736,6.6
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,PG-13,95,"['action', 'animation']",['JP'],tt1071815,6.4,64.608,7.1
tm41508,First Sunday,MOVIE,2008,PG-13,96,"['comedy', 'crime', 'drama']",['US'],tt0486578,4.5,10.605,5.7
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,TV-14,44,"['documentation', 'history', 'war', 'european']",['FR'],tt6953928,7.6,2.496,7.3
tm170873,My Suicide,MOVIE,2009,R,107,"['comedy', 'drama']",['US'],tt0492896,7.0,5.485,6.1
tm150521,Accident,MOVIE,2009,R,89,['thriller'],['HK'],tt1202514,6.6,6.595,6.6
tm177687,Naruto: Legend of the Stone of Gelel,MOVIE,2005,PG-13,96,"['fantasy', 'comedy', 'drama', 'animation', 'action']",['JP'],tt0791188,6.4,45.717,6.6
tm156575,Billu,MOVIE,2009,PG,137,"['drama', 'comedy']",['IN'],tt1230448,6.3,7.659,6.5
ts20358,Half & Half,SHOW,2002,TV-14,21,['comedy'],['US'],tt0320024,7.0,5.019,8.1
ts23319,Timmy Time,SHOW,2009,TV-Y,14,"['comedy', 'fantasy', 'animation', 'family', 'european']",['GB'],tt1125758,6.9,17.668,6.6
tm61056,Dil Chahta Hai,MOVIE,2001,G,183,"['drama', 'comedy', 'romance']",['IN'],tt0292490,8.1,9.318,7.0
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,101,"['comedy', 'crime']",['CA'],tt1337032,7.3,5.588,6.8
tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,PG-13,94,"['fantasy', 'animation', 'action']",['JP'],tt1785394,7.4,45.266,7.4
ts63295,Vientos de agua,SHOW,2006,TV-MA,72,['drama'],"['ES', 'AR']",tt0459724,8.7,2.452,9.0
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,PG-13,85,"['action', 'animation', 'fantasy']",['JP'],tt1703048,6.9,104.166,7.0
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,PG-13,90,"['fantasy', 'animation', 'action']",['JP'],tt1160524,6.8,76.107,7.2
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,PG-13,95,"['action', 'animation', 'fantasy']",['JP'],tt1481363,7.0,79.113,7.3
tm31564,Linewatch,MOVIE,2008,R,90,"['thriller', 'crime', 'drama']",['US'],tt1047832,5.4,5.456,5.2
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,97,"['fantasy', 'horror', 'comedy', 'family']","['US', 'CA']",tt1451423,5.9,12.362,6.5
tm54147,Dostana,MOVIE,2008,PG-13,145,"['drama', 'comedy', 'romance']","['US', 'IN']",tt1185420,6.5,6.172,6.2
tm30170,Don,MOVIE,2006,PG-13,178,"['thriller', 'crime', 'action', 'european']",['IN'],tt0461936,7.1,7.261,7.1
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,PG-13,95,"['action', 'animation', 'comedy', 'drama', 'fantasy']",['JP'],tt1206326,7.0,27.125,7.1
tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,PG-13,94,"['fantasy', 'drama', 'animation', 'action']",['JP'],tt1339302,7.2,32.64,7.0
tm32885,Rang De Basanti,MOVIE,2006,PG-13,157,"['comedy', 'drama', 'history', 'crime']",['IN'],tt0460895,8.1,8.761,7.2
ts44663,Oscar's Oasis,SHOW,2010,TV-Y,9,"['animation', 'comedy', 'european']",['FR'],tt2080922,7.4,7.759,7.3
tm82765,Swades,MOVIE,2004,G,189,"['drama', 'european']","['IN', 'US']",tt0367110,8.1,7.152,7.4
tm144345,Kal Ho Naa Ho,MOVIE,2003,PG,186,"['drama', 'comedy', 'romance']",['IN'],tt0347304,7.9,10.229,7.5
tm70222,Sivaji: The Boss,MOVIE,2007,PG-13,189,"['drama', 'crime', 'thriller', 'action']",['IN'],tt0479751,7.5,5.544,7.0
tm92977,Ishqiya,MOVIE,2010,R,115,"['comedy', 'thriller', 'romance', 'drama']",['IN'],tt1345777,7.3,5.089,6.3
ts37200,Trotro,SHOW,2004,TV-G,3,"['animation', 'family', 'european']",['FR'],tt1074443,6.2,2.886,7.2
tm98975,Guzaarish,MOVIE,2010,PG,126,"['drama', 'romance']",['IN'],tt1438298,7.4,7.257,7.4
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,PG,193,"['drama', 'romance']",['IN'],tt0449999,6.0,8.285,6.4
tm86051,Black Friday,MOVIE,2004,R,143,"['crime', 'action', 'drama', 'history']",['IN'],tt0400234,8.4,7.425,7.4
tm31335,Golmaal Returns,MOVIE,2008,PG,135,"['comedy', 'crime']",['IN'],tt1092005,5.1,3.325,4.9
tm165809,Bluffmaster!,MOVIE,2005,PG,137,"['drama', 'comedy', 'romance', 'thriller', 'crime']",['IN'],tt0476527,6.6,3.463,5.8
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,2004,PG-13,88,"['fantasy', 'action', 'comedy', 'animation']",['JP'],tt0473658,7.2,37.944,7.7
ts56589,Tayo the Little Bus,SHOW,2010,TV-Y,11,"['animation', 'comedy', 'family']",['KR'],tt3270208,5.2,6.172,6.3
ts1413,Autumn's Concerto,SHOW,2009,TV-14,58,"['drama', 'romance']",['TW'],tt3530668,7.9,9.386,7.8
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,PG-13,99,"['action', 'animation', 'fantasy']",['JP'],tt0322645,7.2,29.842,7.6
tm96168,Once Upon a Time in Mumbaai,MOVIE,2010,PG-13,132,"['thriller', 'crime', 'drama', 'romance', 'action']",['IN'],tt1395054,7.4,4.19,6.6
tm72587,Guru,MOVIE,2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],tt0499375,7.7,5.319,6.8
tm88366,Main Hoon Na,MOVIE,2004,PG,179,"['drama', 'romance', 'thriller', 'action', 'comedy']",['IN'],tt0347473,7.0,8.106,6.9
tm101684,Romantik Komedi,MOVIE,2010,G,110,"['romance', 'comedy']",['TR'],tt1587263,5.3,4.185,4.8
tm38454,Jeff Dunham's Very Special Christmas Special,MOVIE,2008,PG-13,85,"['comedy', 'documentation']",['US'],tt1295909,7.4,4.188,7.0
tm164389,Paheli,MOVIE,2005,PG-13,141,"['fantasy', 'drama', 'romance', 'comedy']",['IN'],tt0451850,6.3,5.94,6.3
tm77863,Honeymoon Travels Pvt. Ltd.,MOVIE,2007,PG-13,118,"['comedy', 'drama', 'romance']",['IN'],tt0808306,6.1,3.088,5.4
tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,MOVIE,2003,PG-13,99,"['fantasy', 'thriller', 'animation', 'action']",['JP'],tt0396659,7.6,38.412,7.8
ts4866,Fated to Love You,SHOW,2008,TV-G,67,"['drama', 'comedy', 'romance']",['TW'],tt1483930,7.4,3.878,7.3
tm149209,Kaminey,MOVIE,2009,PG-13,135,"['drama', 'crime', 'action', 'thriller']",['IN'],tt1274295,7.4,5.741,6.8
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,['comedy'],['CO'],tt1233451,7.2,19.697,7.7
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,R,72,"['comedy', 'documentation']",['US'],tt1420554,7.5,7.107,7.3
tm82718,G.O.R.A.,MOVIE,2004,PG-13,127,"['scifi', 'comedy']",['TR'],tt0384116,8.0,6.948,7.2
tm106625,"LSD: Love, Sex aur Dhokha",MOVIE,2010,PG-13,108,"['drama', 'comedy', 'crime', 'romance']",['IN'],tt1608777,7.2,3.612,6.1
ts67595,Pedro El Escamoso,SHOW,2001,TV-14,0,"['drama', 'comedy']",['CO'],tt0283770,7.5,46.411,7.8
tm29731,Chup Chup Ke,MOVIE,2006,G,165,"['comedy', 'drama', 'romance']",['IN'],tt0464160,6.9,4.791,6.1
tm80455,Manorama Six Feet Under,MOVIE,2007,R,137,"['thriller', 'crime', 'drama']",['IN'],tt0920464,7.6,3.637,6.5
tm103133,Karthik Calling Karthik,MOVIE,2010,PG,135,"['thriller', 'drama', 'romance']",['IN'],tt1373156,7.1,4.449,6.3
